service_request_id,service_code,service_notice,requested_datetime,text,agency_responsible,service_name,lat,long,media_url
pvlkemr7cbp432afjsa1,2809,2020-05-12T15:27:14+03:00,2020-05-14T16:20:01+03:00,"Työmaan tavarat vaarantavat liikenneturvallisuuden estämällä näkyvyyden väliaikaiselle suojatielle Livornonkatu 3:ssa. T. PV 324",Kaupunkiympäristö,General and other feedback,60.1582493,24.9148259,https://asiointi.hel.fi/palautews/rest/v1/attachment/3v92g46lui94fl98nq72.jpg
1jujle4tfmv60650b056,2806,2019-07-30T13:14:35+03:00,2019-08-01T10:25:02+03:00,"Työmaan tavaroita on varastoitu työmaan ulkopuolelle jalkakäytävälle, sekä työmaan käytössä oleva paineilma työkone.",Kaupunkiympäristö,City environment,60.170996,24.9331313,https://asiointi.hel.fi/palautews/rest/v1/attachment/m0b53o1dvpk1300mdton.jpg
3ukiosbj9ld9eog8fdi2,2806,2020-04-29T13:58:45+03:00,2020-05-04T08:25:01+03:00,"Työmaan vieressä sininen katettu jätelava joka alkaa jo hieman haista. Voisiko tyhjentää / pestä. Sen vieressä myös neljä roska-astiaa - voisiko ne laittaa tuonne rantaraitille jossa ei yhtään roskista mutta paljon koirankakkaa.",Kaupunkiympäristö,City environment,60.1667757,25.0143915,
3cf4htbb6l9851i8mo3d,2809,2020-05-29T15:36:30+03:00,2020-06-02T08:59:10+03:00,"Työmaasta varoittava liikennemerkki on liian matalalla, siihen voi törmätä. ",Kaupunkiympäristö,General and other feedback,60.189269,24.9025972,https://asiointi.hel.fi/palautews/rest/v1/attachment/27oi2r1v3pi55gqevf09.jpg
hs11nmo3nn7mbb2if9te,2809,2020-02-19T14:13:27+02:00,2020-05-12T11:40:03+03:00,"Työmaat on valmistunut viime syksynä ja edelleen työmaasta varottavat merkit kadun varressa lapinlahdenkadun ja pohjoisen rautatiekadun kulmassa.",Kaupunkiympäristö,General and other feedback,60.1677768,24.9222403,https://asiointi.hel.fi/palautews/rest/v1/attachment/1c6f54ok0hobgeu3tks2.jpg
3n08lh04pmak5cmtghbb,2809,2020-03-18T09:27:58+02:00,2020-04-21T13:25:02+03:00,"Työmiehenkadulta baanalle tullessa kivetys irti",Kaupunkiympäristö,General and other feedback,60.1654796,24.9230923,https://asiointi.hel.fi/palautews/rest/v1/attachment/262vukubmep5j8csjbnq.jpg
n5ftcna1sj7cph618t2b,2809,2020-03-06T12:22:20+02:00,2020-03-10T09:20:02+02:00,"Työmiesten pakettiauto on vallannut osan kevyenliikenteenväylästä luoden vaarallisen näköesteen kohtaavalle liikenteelle ja hankaloittaa työmaalta tulevien kuormaautojen mahdollisuutta havaita pienet koululaiset jotka kulkevat tätä kautta kouluun! Lisäksi laitettu tolppa keskelle väylää eikä karttapalvelussa näy katualueen varauksesta mitään!",Kaupunkiympäristö,General and other feedback,60.2792695,25.0332737,https://asiointi.hel.fi/palautews/rest/v1/attachment/2prq0ggmc2svogbcgref.HEIC
1jge23gelhh2ikm27oop,2809,2019-06-16T17:44:28+03:00,2019-06-19T17:17:58+03:00,"Työntekijöille kertaus käytöstavoista ja liikennesäännöistä. ",Kaupunkiympäristö,General and other feedback,60.2656452,25.0325011,https://asiointi.hel.fi/palautews/rest/v1/attachment/1ra7mph7hvu9hld99fr2.jpeg
26dc8b44f7f6oebil428,2806,2019-11-01T13:58:43+02:00,2019-11-04T08:33:12+02:00,"työt jääneet kesken ja johdot lasten leikkikäyttöön?",Kaupunkiympäristö,City environment,60.1998662,25.0265582,https://asiointi.hel.fi/palautews/rest/v1/attachment/3q6li5ksosi1a363ubk0.jpg
2juhbnb2d9v8bqm66s5r,2806,2019-07-01T19:29:29+03:00,2019-07-03T07:15:02+03:00,"Työt on jo aikaa sitten tehty, mutta oaikan päälle on unohtunut aidat ja katukiviä.",Kaupunkiympäristö,City environment,60.2058852,25.1351958,https://asiointi.hel.fi/palautews/rest/v1/attachment/3omtii340lhq304p9n04.HEIC
2ltp4mk7c9otsf6l2r34,2806,2019-09-23T10:22:05+03:00,2019-09-30T20:20:03+03:00,"Uima-altaan reunalistat ovat pahasti irti ja vääräksi lapsille. Nyt ne on väliaikaisesti teipattu,mutta teipit eivät syksyn tullen kauaa pysy. Tukisi turvallisuussyistä korjata asap. Kiitos",Kaupunkiympäristö,City environment,60.2104167,25.0435925,
343898ueb2epsthd305a,2806,2020-05-17T14:26:23+03:00,2020-05-20T08:48:20+03:00,"Uimarannalla pari kesää ollut puinen penkki-pöytä yhdistelmä on jatkuvan polttamisen kohteena. Jostain syystä en pysty liittämään kuvaa kohteesta. ",Kulttuuri ja vapaa-aika / Liikunta,City environment,60.2092575,25.1086078,
2494tq0bpaekmcir42p5,2806,2020-02-13T08:28:08+02:00,2020-02-13T15:37:48+02:00,"Uimarannan leikkitelineen vanerilattia on niin pahasti laho, että hajoaa kohta. Notkuu jalkojen alla, kun sinne kiipeää portaita.",Kulttuuri ja vapaa-aika / Liikunta,City environment,60.2076876,25.1368804,https://asiointi.hel.fi/palautews/rest/v1/attachment/dcg2v1j6i4g80ruple36.PNG
11dfgqni1v3bu5mtk5q2,2809,2019-08-14T09:35:34+03:00,2019-08-15T09:37:02+03:00,"Uimarannan takana maastopysäköity/hylätty työkone. Pitäisikö säilyttää jossain muualla?",Kaupunkiympäristö,General and other feedback,60.2008786,24.8578289,
3410ud4ejpkfs3816mvk,2809,2019-07-25T13:46:30+03:00,2019-07-29T13:28:46+03:00,"Uimarannan VC on taas tyhjennystä vaille. Siivous olis myös paikallaan. Oisko toinen VC koppi mahdoton saada tänne!",Kulttuuri ja vapaa-aika / Liikunta,General and other feedback,60.2571387,24.9777482,https://asiointi.hel.fi/palautews/rest/v1/attachment/o19mmkt91f8i3g1m5ggo.jpg
2re5p7jhdam7oprhh5gl,2809,2020-04-26T13:25:09+03:00,2020-05-05T11:44:21+03:00,"Ulkoilupaikalla jätetty patja",Kaupunkiympäristö,General and other feedback,60.2125056,24.9146311,https://asiointi.hel.fi/palautews/rest/v1/attachment/3jbqte27ri48oehcbds6.jpg
39i1ji8n6htq9uv6gqmh,2806,2020-02-27T10:14:17+02:00,2020-03-02T06:55:01+02:00,"Ulkoilupolku poikki kun vesi on huuhtonut sen rikki",Kaupunkiympäristö,City environment,60.2113923,24.8527693,https://asiointi.hel.fi/palautews/rest/v1/attachment/3un79qkg3r9c7v7ko54m.HEIC
1ip3acjheg8lfhvkr0jo,2809,2020-05-18T19:03:48+03:00,2020-05-27T11:55:02+03:00,"Ulkoilureitin varrella, silta tuossa takana. ",Kaupunkiympäristö,General and other feedback,60.2517428,25.0755749,https://asiointi.hel.fi/palautews/rest/v1/attachment/2ostap5e17mkpkivo09j.HEIC
2es8kao26i98b353bqbv,2809,2020-03-15T09:11:06+02:00,2020-03-20T18:15:01+02:00,"Ulkoilutien viitta rikki varikon kohdalla",Kaupunkiympäristö,General and other feedback,60.2051434,25.0279149,https://asiointi.hel.fi/palautews/rest/v1/attachment/3iso03m36ulu3359capd.jpg
rklkvtpn9941hgpnc8po,2809,2019-09-25T21:04:26+03:00,2019-09-26T09:48:23+03:00,"Ulkoiluväylältä palanut katuvalosta lamppu. Puotilan kartanolta rantaan päin, toinen valo alhaalta.",Kaupunkiympäristö,General and other feedback,60.2119047,25.1092659,
2q2c6l2l8h2lav2v3nvh,2809,2020-05-26T05:32:00+03:00,2020-05-29T08:12:37+03:00,"Ulkokaaressa puolen neliömetrin kokoinen reikä / painauma asvaltissa. Ollut jo pidemmän aikaa ja on todella ilkeä",Kaupunkiympäristö,General and other feedback,60.193744,25.0307174,
2p4otenf6ct2p1fdonan,2806,2019-09-09T20:00:41+03:00,2019-09-11T15:20:02+03:00,"Ulkoroskis rumpupolulla kaipaisi tyhjennystä",Kaupunkiympäristö,City environment,60.2379107,24.8753584,https://asiointi.hel.fi/palautews/rest/v1/attachment/31j43vkvgrsuuq8vptkd.jpg
1lo5jj6o3d3df7p52tb8,2806,2019-12-17T11:30:09+02:00,2019-12-30T09:47:10+02:00,"Ulkovalaistuksen korjaus urakoitsija poistanut merkin luvattomasti.",Kaupunkiympäristö,City environment,60.1623116,24.923658,https://asiointi.hel.fi/palautews/rest/v1/attachment/1q77lglvbauh894a0cjf.jpg
1tcftekft2mo08eub2kb,2806,2020-01-20T23:35:38+02:00,2020-01-22T14:22:07+02:00,"Ulkovalaistustyö myöhässä. Työmaakyltin mukaan valmistuminen 12/2019, mutta työ ei ole edennyt",Kaupunkiympäristö,City environment,60.199172,24.9374913,
2i2imls574gitu4ieebk,2806,2019-11-24T15:06:20+02:00,2019-11-26T12:27:51+02:00,"Ullaksen puiston laiturille juurelle johtavan sillan kaiteet on töhritty, sillan alla kulkevaan puroon on heitetty tuntematonta ainetta, joka on osittain sekoittunut veteen.",Kaupunkiympäristö / Ympäristö,City environment,,,https://asiointi.hel.fi/palautews/rest/v1/attachment/1votu9etdotrho0lnd8c.jpg
3gqii8dno4tk015ae85n,2806,2019-11-11T09:17:48+02:00,2019-11-13T12:55:18+02:00,"Ulottuuko ITÄKESKUSTAN ideakilpailu tänne? Olisi sopiva paikka täydentävällä ja tiivistävällä rakentamisella. Enste pitää kuitenkin voimalinja siirtää maan alle, jonne se kuuluu kaupunkialueella.",Kaupunkiympäristö,City environment,60.2131048,25.0739528,
14r1t3s6q8nps1okaan7,2806,2019-07-08T09:57:38+03:00,2019-07-10T11:00:14+03:00,"Ulvilantien risteyksen järjestelyiden toteutus on epäonnistunut. Pyörätien jatkeilla on korkeat reunakivet (voisiko poistaa??) ja tiemerkinnät puuttuvat. Työmaa loppui ajat sitten, joten onko työ otettu hyväksyneesti vastaan?",Kaupunkiympäristö,City environment,60.2051284,24.880532,
39c0qvfklrniq996et09,2806,2019-07-08T09:57:37+03:00,2019-07-10T11:00:40+03:00,"Ulvilantien risteyksen järjestelyiden toteutus on epäonnistunut. Pyörätien jatkeilla on korkeat reunakivet (voisiko poistaa??) ja tiemerkinnät puuttuvat. Työmaa loppui ajat sitten, joten onko työ otettu hyväksyneesti vastaan?",Kaupunkiympäristö,City environment,60.2051284,24.880532,
1ib3vebk4b5ovg6n2uss,2809,2020-02-27T19:22:05+02:00,2020-03-02T07:35:02+02:00,"Umpijäässä alikulkusilta. Kaivot tulvii edelleen yli ja jäätyvät. Koko alitus jään peitossa. Loistavasti hoidettu kuukausien aikana.",Kaupunkiympäristö,General and other feedback,60.2365493,24.8998396,
ll6iatr1tasiuksro2lj,2806,2019-11-18T12:07:01+02:00,2019-11-20T14:35:02+02:00,"Unioninkadulla Kaisaniemen puiston puolella on työmaa, joka on kokonaan sulkenut jalkakäytävän ja pyörätien Unioninkadun länsipuolella jalankulkijoiden ja pyöräilijöiden turvallisuuden kustannuksella. Rajattu alue kulkee kutakuinkin Kaisaniemerannasta Svante Olssonin puistokujalle asti. Kaisaniemenrannan puolella jalankulkijat ja pyöräijät on ohjattu ajoradalle, josta kävelijät joutuvat pujottelemaan aidan ali tai yli takaisin jalkakäytävälle. Pian tämän jälkeen jalkakäytävä ja pyörätie ovat molemmat tukittu koko leveydeltään kahdesti niin, että jalankulkijat ja pyöräilijät joutuvat ohittamaan sen vilkkaan ajoradan kautta.",Kaupunkiympäristö,City environment,60.1755809,24.9501658,
710keqvk75qsg89j2vs0,2806,2019-07-18T15:34:27+03:00,2019-07-29T10:55:02+03:00,"Unioninkatu 1",Kaupunkiympäristö,City environment,60.1637159,24.9515706,https://asiointi.hel.fi/palautews/rest/v1/attachment/19p5gnf0o4jb4uu1rh1d.jpg
186f3fekf09geuput8jo,2809,2019-09-10T17:22:53+03:00,2019-09-11T14:25:59+03:00,"Untuvaisenkujan ja Strömsinlahdenpolun risteys",Kaupunkiympäristö,General and other feedback,60.2010932,25.0614846,https://asiointi.hel.fi/palautews/rest/v1/attachment/3uhd7fcpt855igpmp9q3.jpg
v7e835hton45eda24s6n,2806,2019-06-04T20:31:19+03:00,2019-06-28T10:00:02+03:00,"urakoitsija asfalttikallio jättänyt ansan pyörätielle",Kaupunkiympäristö,City environment,60.1639169,24.921457,
29t6pb58pdhnot82ias0,2809,2019-11-05T09:16:15+02:00,2019-11-06T09:56:54+02:00,"Urheilukentän pukuhuoneen/rakennuksen seinä sotkettu, voisi putsata sotkut pois.",Kulttuuri ja vapaa-aika / Liikunta,General and other feedback,60.2738422,25.0192092,
f5ftua2qvf4a1l3cdm5j,2806,2020-01-07T19:13:53+02:00,2020-01-08T11:05:14+02:00,"Urheilukentän vieressä valaisimen lasi repsottaa auki",Kaupunkiympäristö,City environment,60.2158627,25.1382674,https://asiointi.hel.fi/palautews/rest/v1/attachment/30c6rqic5r76864pjec7.jpg
glaata6hkgfo52osrfqm,2806,2019-06-10T22:10:02+03:00,2019-06-11T11:13:17+03:00,"Useamman kerran on annettu palautetta, mutta puhdistusta ei vaan tule. Palautteet vaan poistuvat järjestelmästä. 😢",Kaupunkiympäristö,City environment,60.2453697,24.885784,
h6pgupjt3an45cul8sb4,2806,2019-06-10T22:09:14+03:00,2019-06-11T11:15:35+03:00,"Useamman kerran on annettu palautetta, mutta puhdistusta ei vaan tule. Palautteet vaan poistuvat järjestelmästä. 😢",Kaupunkiympäristö,City environment,60.2453697,24.885784,https://asiointi.hel.fi/palautews/rest/v1/attachment/397idbb4imi9jbklkjdp.HEIC
2291145c6sriaunup3me,2809,2019-06-05T21:52:01+03:00,2019-09-20T09:00:03+03:00,"Useammassa kohtaa Kartanokaaren vieressä kulkevaa hiekkatietä roikkuvat puiden oksat niin alhaalla että ne iskevät pyöräilijää kasvoille. Myös pensaat kaventavat muutamassa kohtaa väylää. Puut ja pensaat pitäisi siistiä.",Kaupunkiympäristö,General and other feedback,60.2431756,24.8540891,
ci9dfvdd4idi86he7m11,2809,2019-09-29T13:58:53+03:00,2019-10-08T08:40:02+03:00,"Useampi ihminen jo kolauttanut päänsä kyltin reunaan kun kohta jo muutenkin ahdas.",Kaupunkiympäristö,General and other feedback,60.1674906,24.9239702,
3ta5g52i9unfjk21dqgr,2806,2019-10-11T14:58:58+03:00,2019-10-14T10:18:29+03:00,"Useampi jätesäkillinen roskaa viskattu kadunvarteen. ",Kaupunkiympäristö,City environment,60.2482564,24.9175897,https://asiointi.hel.fi/palautews/rest/v1/attachment/4ltan4la8jdj03thjbos.HEIC
2k970rr4clk90a4j3tbh,2809,2020-02-13T06:54:17+02:00,2020-02-17T15:45:10+02:00,"Useampi katuvalo pimeänä Tasankotiellä.",Kaupunkiympäristö,General and other feedback,60.2642172,25.0360405,
i2u6jl2qpiif96f4sv7c,2806,2019-07-16T14:36:46+03:00,2019-07-18T09:15:02+03:00,"Useampi roskis on niin täpötäynnä että ympärillekin muodostuu roskakasoja. Ei kiva vielä kun lapsia paljon leikkimässä. Kirjaston henkilökunta ei tiedä kuka roskiksista vastaa!?! ",Kaupunkiympäristö,City environment,60.1737355,24.9372153,https://asiointi.hel.fi/palautews/rest/v1/attachment/1kgbiia33ch2geq1466r.jpg
3biuf12ivc9gve4dqmj9,2809,2020-05-17T14:04:07+03:00,2020-05-19T11:56:09+03:00,"Useampia puita katkennut ja latvustoja ja oksia lojuu kulkuväylällä tai roikkuu siten että pyöräiljä saattaa lyödä niihin naamansa",Kaupunkiympäristö,General and other feedback,60.2231945,24.9811453,
17sbvgidat2eb89sjrov,2809,2020-05-17T14:05:35+03:00,2020-05-20T07:05:01+03:00,"Useampia puita katkennut, makaavat kulkuväylällä tai latvusto roikkuu kulkijoiden pään tasolla.",Kaupunkiympäristö,General and other feedback,60.2189392,24.9752304,
19j8qp24s131o2ddmtg0,2809,2019-08-12T21:24:13+03:00,2019-09-16T14:05:02+03:00,"Useampia villikaneja alkanut löytyä puistoista kuolleena, ei ulkoisia merkkejä. Alueella lasten leikkipuisto. Ei varmaan ainoita.",Kaupunkiympäristö,General and other feedback,60.2403379,24.8699335,https://asiointi.hel.fi/palautews/rest/v1/attachment/370b2tevq3bt24ut0vig.jpg
1tievf3fkddkdfuui7hl,2809,2019-10-07T18:57:17+03:00,2019-10-15T09:00:03+03:00,"Usein käydessäni tässä muuten kauniissa puistossa on alkanut häiritsemään tahallinen roskaaminen.Varsinkin levähdys katos on joidenkin jatkuva juopottelu paikka jonne tehdään kaikki tarpeet roskien lisäksi.Voiko tälle asialle tehdä jotain? Edes roskis tai.. jotain?",Kaupunkiympäristö,General and other feedback,60.2024643,25.0658869,https://asiointi.hel.fi/palautews/rest/v1/attachment/1bbt3a3kqh11uj9vob85.jpg
2em7ifhba0bfo89k5qlv,2806,2020-01-07T08:30:14+02:00,2020-01-08T13:05:02+02:00,"Useita autoja jalkakäytävällä Teollisuuskadun ja Traverssikujan risteyksen tuntumassa. Kävisikö pysäköinninvalvonta paikalla, kiitos.",Kaupunkiympäristö,City environment,60.1948492,24.945125,
32sa6k4bvsoq0t8panni,2806,2019-12-09T18:01:04+02:00,2019-12-10T11:17:24+02:00,"Useita lamppuja pimeänä kävelytiellä",Kaupunkiympäristö,City environment,60.2679012,25.0145081,
3t43678lic1gg8tfs7h2,2809,2020-03-23T14:07:14+02:00,2020-03-26T11:12:24+02:00,"Useita romu autoja jokisuuntien varressa. ",Kaupunkiympäristö,General and other feedback,60.2175677,24.9881118,
2j2eab2u307dsqosll3i,2806,2019-12-08T18:26:42+02:00,2019-12-09T13:38:21+02:00,"Useita roskakasoja täyttömäen parkkipaikalla",Kaupunkiympäristö,City environment,60.2628235,25.0658998,
3lsbp4gkr4e4ual733jb,2806,2019-12-10T16:34:26+02:00,2019-12-11T11:01:56+02:00,"Useita valoja pimeänä",Kaupunkiympäristö,City environment,60.2168845,24.9794351,
35qs07f259imvvfqv74t,2806,2020-01-02T14:57:24+02:00,2020-01-09T11:18:00+02:00,"Uuden lastensairaalan edessä on aita, jonka vieressä valotolppa. Ilmeisesti tästä on muodostunut tupakkapaikka. Paikka on Paasikiven kadun vastapuolella lastensairaalaan päin vasen pylväs.",Kaupunkiympäristö,City environment,60.1876415,24.9111451,https://asiointi.hel.fi/palautews/rest/v1/attachment/pq28le6m0dceoq6c1b23.HEIC
2k7t38sv913g904l6bh6,2982,2020-04-29T18:23:18+03:00,2020-06-02T10:05:02+03:00,"Uuden leikkipuiston myötä puiston nurmikot käännettiin ympäri/peitettiin mullalla. Olisiko mahdollista kylvää nurmikko niin puisto tulisi siihen kuntoon missä se oli.",Kaupunkiympäristö,,60.1525739,24.8869161,
3jrdl3cfj6jlle28e33g,2809,2019-07-09T15:19:22+03:00,2019-07-30T07:50:06+03:00,"Uuden merkin asennus. ",Kaupunkiympäristö,General and other feedback,60.1913517,24.9528277,https://asiointi.hel.fi/palautews/rest/v1/attachment/3ar0gcv43ia7s7pdh3bd.jpg
1bnmllbcr9dm3c7n7j29,2809,2019-10-31T17:17:07+02:00,2019-11-01T11:50:34+02:00,"Uuden talon kulmalla katuvalot tolpassa olleet pitkään pimeänä. Laivalahden puistotie 1. Turvallisuusriski",Kaupunkiympäristö,General and other feedback,60.1903596,25.0337424,
17td7nj25qpmujpvkl9c,2809,2020-01-01T19:23:45+02:00,2020-01-07T12:40:02+02:00,"Uuden vuoden jäljiltä pursuava roskis tyhjennettävä Alppikylässä Alppikylänpyistossa",Kaupunkiympäristö,General and other feedback,60.2606598,25.0672863,https://asiointi.hel.fi/palautews/rest/v1/attachment/3shmv91b8tig43f1nilo.jpg
3dv9fnjhauikot2rk4o3,2806,2020-02-03T11:45:21+02:00,2020-02-05T12:05:01+02:00,"Uudistalon rakennustyömaan jäljiltä Satamasaarentieltä puuttuu yksi valaisinpylväs sekä suojatien liikennemerkit lohikäärmepuiston kohdalla",Kaupunkiympäristö,City environment,60.212748,25.1385248,
buto928liubmi1s9ehma,2809,2019-08-08T08:21:12+03:00,2019-08-13T15:05:02+03:00,"Uus tie, luulis että osattaisiin",Kaupunkiympäristö,General and other feedback,60.1756727,24.9180238,
37oml19ckmi5e49qbg9r,2809,2019-08-27T14:13:25+03:00,2019-08-28T11:29:51+03:00,"Uusi  käyttökelpoinen ilmoitustaulu",Kaupunkiympäristö,General and other feedback,60.251746,25.0097155,
21tve0u4s2nhmd3qui8q,2806,2019-10-04T10:51:41+03:00,2019-10-04T12:11:35+03:00,"Uusi arkipäivä, sama meno. Lastausaluetta kaipaa.",Kaupunkiympäristö,City environment,60.1874657,24.9536803,https://asiointi.hel.fi/palautews/rest/v1/attachment/2d8i94nb7qt6ut59salb.JPG
34t9dao3fhhefjqp8rlu,2806,2019-08-20T15:56:44+03:00,2019-08-23T10:01:59+03:00,"Uusi asfaltti Tähtitorninkadulla. Voisitteko maalta suojatien raidat?",Kaupunkiympäristö,City environment,60.16097,24.9531233,https://asiointi.hel.fi/palautews/rest/v1/attachment/hjr7mq0shu8gah02e8pe.jpg
2c7fcrt4hijk4pvad642,2806,2019-11-04T16:51:25+02:00,2019-11-08T10:20:57+02:00,"Uusi kaa joko pian tai raidejokerin rempan myötä, jooko? ",Kaupunkiympäristö,City environment,60.2318494,24.9549713,https://asiointi.hel.fi/palautews/rest/v1/attachment/2eo22o2c3o6aqbubi6e3.jpg
1ls6hjnqtjg75if1vgti,2809,2020-03-17T13:24:49+02:00,2020-03-18T13:25:50+02:00,"Uusi lamppu.",Kaupunkiympäristö,General and other feedback,60.2153715,24.8641158,
2igtjg05spl80j33mt1j,2806,2019-10-29T08:44:52+02:00,2019-10-30T15:01:47+02:00,"Uusi led valaisin on rikki",Kaupunkiympäristö,City environment,60.2259685,25.0507587,
1tkjkkmrk7rb3gd4sls4,2809,2020-04-07T08:28:22+03:00,2020-05-05T10:10:02+03:00,"Uusi reiiti, onko tyhjennys unohtunut lisätä reitille",Kaupunkiympäristö,General and other feedback,60.2336209,24.9405481,https://asiointi.hel.fi/palautews/rest/v1/attachment/3t4d1r3h9dfcp1csvv7d.jpg
rurnnivin3dcqj39p0k7,2806,2019-09-23T08:32:36+03:00,2019-09-23T17:01:12+03:00,"Uusi viikko ja ilmainen parkkipaikka edelleen keskellä jalkakäytävää kahdella Hurstin autolla. Mitään lastausta ei tapahtunut tänäkään aamuna. Koska kaupunki löytää näille lastausalueen Flemarin tai Helsinginkujan pysäköintiruuduista?",Kaupunkiympäristö,City environment,60.1874657,24.9536803,https://asiointi.hel.fi/palautews/rest/v1/attachment/2mmcv6es7jf2pc4tbqc3.JPG
kcmoreaedqpv20k5kqoc,2806,2019-12-08T09:16:16+02:00,2020-03-02T10:45:02+02:00,"Uusi yritys, kun paikkatietoa oli edellisesssä ilmoituksessa väärä. Eli penkki on rikki ja se tulisi korjata. Se sijitsee junardan sillan vieressä. ",Kaupunkiympäristö,City environment,60.2421861,24.8692582,
1hqgsc20ea96mk3s73sl,2809,2019-07-07T15:09:36+03:00,2019-07-17T15:45:15+03:00,"Uusi yritys.",Kaupunkiympäristö,General and other feedback,60.1860525,25.0287638,https://asiointi.hel.fi/palautews/rest/v1/attachment/36sugifur4hlttbi10de.jpg
31fjpkonr1mf6gk1odsl,2809,2019-08-27T22:51:26+03:00,2019-08-28T14:17:57+03:00,"Uutelan kanavan matalassa altaassa on runsaasti leväkasvillisuutta ja se on alkanut haista pahalle. Vieläkö tyhjennätte sen ?  Haju epämiellyttävä lohikallion rannan taloissa asuville.",Kaupunkiympäristö,General and other feedback,60.2148648,25.1559587,
1vh118ns9r1ftid275rq,2806,2019-12-27T13:23:54+02:00,2020-01-02T06:30:02+02:00,"Uutelan rannalla iso sinne kuulumaton muovinen asia, ehkä jostain irronnut osa ",Kaupunkiympäristö,City environment,60.1889692,25.1494554,https://asiointi.hel.fi/palautews/rest/v1/attachment/21n7ej2fmjdn2lcuc7jj.jpg
